#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520426786741305808,0.5786916171,0.0649292165,1.2636747129,-0.0240371322,0.0137143570,0.0449531652,0.9986057008
1520426786749639808,0.5730203290,0.0615832003,1.2573579833,-0.0251593901,0.0144750626,0.0467587616,0.9984843994
1520426786757972808,0.5673450380,0.0583626976,1.2512349011,-0.0260004411,0.0153238429,0.0480401713,0.9983893523
1520426786766306808,0.5616934762,0.0550539362,1.2450935897,-0.0273075845,0.0161592882,0.0501400112,0.9982380240
1520426786774639808,0.5560004210,0.0516390187,1.2391732152,-0.0284628601,0.0165141310,0.0511111368,0.9981506904
1520426786782972808,0.5504044664,0.0482796092,1.2332447399,-0.0296677082,0.0163876849,0.0527231030,0.9980338398
1520426786791305808,0.5447888432,0.0450046892,1.2274073596,-0.0308064663,0.0161536783,0.0538907795,0.9979407819
1520426786799639808,0.5392767278,0.0414238028,1.2215130773,-0.0319931555,0.0154747347,0.0555973219,0.9978205793
1520426786807972808,0.5337116273,0.0380762152,1.2157915131,-0.0329833829,0.0147159066,0.0567598101,0.9977343647
1520426786816306808,0.5281442226,0.0346601736,1.2101724780,-0.0339596962,0.0143053750,0.0573807174,0.9976720646
1520426786824639808,0.5227681746,0.0311411444,1.2046171413,-0.0345261733,0.0131104895,0.0579670512,0.9976351434
1520426786832972808,0.5173958483,0.0275821262,1.1990247346,-0.0354240532,0.0121840908,0.0589824158,0.9975558927
1520426786841306808,0.5120281765,0.0239696698,1.1935532477,-0.0357648137,0.0113602157,0.0593467808,0.9975318457
1520426786849639808,0.5066982287,0.0202988578,1.1881067114,-0.0367152871,0.0100463310,0.0597285538,0.9974886259
1520426786857972808,0.5013985285,0.0165548073,1.1828252076,-0.0376577265,0.0091169621,0.0598889280,0.9974528024
1520426786866305808,0.4961820779,0.0128932479,1.1776167942,-0.0382751623,0.0079693989,0.0597736844,0.9974460423
1520426786874639808,0.4910354389,0.0089374013,1.1723645329,-0.0391676519,0.0068370299,0.0600279226,0.9974045311
1520426786882972808,0.4857840828,0.0051174050,1.1672380805,-0.0403411040,0.0059027142,0.0600830744,0.9973604050
1520426786891306808,0.4807472598,0.0016710874,1.1622853193,-0.0410654277,0.0045389884,0.0591185498,0.9973956213
1520426786899639808,0.4756764205,-0.0021221815,1.1573451618,-0.0424142478,0.0033987258,0.0587103121,0.9973678256
1520426786907972808,0.4707436096,-0.0059366992,1.1524600742,-0.0432255229,0.0017023920,0.0582202882,0.9973660582
1520426786916305808,0.4658540520,-0.0097650667,1.1476734220,-0.0436361540,0.0003270065,0.0577135778,0.9973790263
1520426786924639808,0.4612049212,-0.0133545816,1.1429607257,-0.0445865596,-0.0014326002,0.0565272670,0.9974039575
1520426786932972808,0.4565302065,-0.0171815865,1.1382760985,-0.0452575725,-0.0031579482,0.0559420281,0.9974027617
1520426786941306808,0.4520556688,-0.0210351302,1.1337980101,-0.0462709712,-0.0048025495,0.0554042175,0.9973797198
1520426786949639808,0.4475140540,-0.0248725438,1.1293204041,-0.0465133995,-0.0063675781,0.0533696490,0.9974706202
1520426786957972808,0.4431703630,-0.0285990243,1.1250496896,-0.0463713606,-0.0077648875,0.0517331141,0.9975535516
1520426786966306808,0.4388084903,-0.0325267232,1.1209664082,-0.0472936474,-0.0093300164,0.0505623098,0.9975568728
1520426786974639808,0.4345672010,-0.0364307892,1.1169714889,-0.0476366021,-0.0102832933,0.0496341707,0.9975777950
1520426786982972808,0.4303959232,-0.0403901563,1.1130819552,-0.0482384936,-0.0116630430,0.0483640398,0.9975960810
1520426786991305808,0.4263032618,-0.0443279688,1.1094114673,-0.0486884599,-0.0129809716,0.0470125669,0.9976225473
1520426786999639808,0.4222981495,-0.0481768700,1.1058439668,-0.0488187730,-0.0138073163,0.0457888390,0.9976620007
1520426787007972808,0.4185240622,-0.0518939364,1.1025026209,-0.0493027977,-0.0156166608,0.0442673307,0.9976801880
1520426787016306808,0.4145211860,-0.0558667514,1.0990810411,-0.0492857935,-0.0162548595,0.0434486703,0.9977068222
1520426787024639808,0.4106772631,-0.0594867733,1.0959216733,-0.0494269952,-0.0178495090,0.0418954891,0.9977390116
1520426787032972808,0.4069998155,-0.0633103484,1.0927011411,-0.0498027207,-0.0194871297,0.0412606836,0.9977161404
1520426787041305808,0.4033973219,-0.0669966910,1.0897127654,-0.0498109529,-0.0209823715,0.0401186239,0.9977319806
1520426787049639808,0.3996905043,-0.0705913141,1.0867199341,-0.0498025121,-0.0221890525,0.0392388469,0.9977412834
1520426787057972808,0.3961458041,-0.0741290553,1.0838815467,-0.0501060918,-0.0237743636,0.0384418742,0.9977205929
1520426787066306808,0.3926494275,-0.0778218132,1.0810208371,-0.0506478566,-0.0255932732,0.0381487314,0.9976594876
1520426787074639808,0.3892650500,-0.0812615634,1.0782144464,-0.0512633108,-0.0272945851,0.0374934788,0.9976077975
1520426787082972808,0.3857446325,-0.0846503687,1.0754868827,-0.0511161383,-0.0283525758,0.0367424385,0.9976137855
1520426787091306808,0.3824031239,-0.0879556354,1.0729403156,-0.0513357521,-0.0297837952,0.0361196644,0.9975835484
1520426787099639808,0.3791086867,-0.0910746961,1.0704605763,-0.0521378099,-0.0314425709,0.0354512824,0.9975150225
1520426787107972808,0.3759399069,-0.0944304378,1.0679480606,-0.0532029243,-0.0334325960,0.0361285332,0.9973697607
1520426787116305808,0.3727874078,-0.0975537818,1.0655410223,-0.0536569065,-0.0347398812,0.0359570692,0.9973069569
1520426787124639808,0.3697086444,-0.1007225656,1.0631076459,-0.0544387155,-0.0362106168,0.0362704989,0.9972009168
1520426787132972808,0.3666178954,-0.1035729202,1.0608475068,-0.0545902476,-0.0374996133,0.0361986468,0.9971476028
1520426787141306808,0.3635826891,-0.1064867507,1.0584749995,-0.0554622634,-0.0384935008,0.0366082027,0.9970466525
1520426787149639808,0.3605079124,-0.1091440221,1.0560100231,-0.0555188687,-0.0388796486,0.0371794700,0.9970073797
1520426787157972808,0.3574526812,-0.1116159306,1.0535670575,-0.0549700309,-0.0386385632,0.0362923886,0.9970798462
1520426787166305808,0.3546589518,-0.1139923382,1.0513888123,-0.0552709670,-0.0398819550,0.0360313538,0.9970237166
1520426787174639808,0.3517265824,-0.1161626657,1.0491865330,-0.0555835941,-0.0405127441,0.0358100171,0.9969888787
1520426787182972808,0.3488609508,-0.1182367447,1.0468616376,-0.0559822035,-0.0412980312,0.0360089815,0.9969271883
1520426787191306808,0.3459712489,-0.1208786919,1.0445327865,-0.0558196467,-0.0421481320,0.0409756387,0.9967089340
1520426787199639808,0.3430904259,-0.1227529496,1.0421392454,-0.0562545610,-0.0418883370,0.0398493370,0.9967411008
1520426787207972808,0.3402555969,-0.1245063086,1.0398235495,-0.0565933698,-0.0422932699,0.0403286212,0.9966855433
1520426787216306808,0.3374774328,-0.1263079797,1.0373986472,-0.0570956171,-0.0427081612,0.0416503473,0.9965848444
1520426787224639808,0.3348331851,-0.1275181232,1.0353983908,-0.0587326818,-0.0446262299,0.0416925845,0.9964038840
1520426787232972808,0.3319161371,-0.1289113978,1.0329775571,-0.0590867118,-0.0439830442,0.0405228495,0.9964598090
1520426787241305808,0.3291934797,-0.1301373616,1.0308146388,-0.0595892086,-0.0444025183,0.0409668578,0.9963931248
1520426787249639808,0.3263719173,-0.1314849076,1.0285792348,-0.0599230570,-0.0446552954,0.0420552374,0.9963164602
1520426787257972808,0.3236486955,-0.1324207781,1.0264511669,-0.0606520181,-0.0454444581,0.0426031441,0.9962133838
1520426787266306808,0.3207258826,-0.1334033261,1.0243335930,-0.0611529979,-0.0454266367,0.0432249180,0.9961567838
1520426787274639808,0.3179529144,-0.1341525532,1.0223721298,-0.0616800338,-0.0460042067,0.0434875774,0.9960863502
1520426787282972808,0.3151553791,-0.1349326997,1.0203837983,-0.0623704513,-0.0470453250,0.0445743131,0.9959466827
1520426787291305808,0.3122783150,-0.1354650563,1.0185011191,-0.0630988420,-0.0474254590,0.0449537191,0.9958657164
1520426787299639808,0.3094764754,-0.1359287326,1.0166961735,-0.0638811275,-0.0483029597,0.0458539130,0.9957326169
1520426787307972808,0.3067327134,-0.1361745698,1.0150045007,-0.0647559160,-0.0493308573,0.0460345563,0.9956173750
1520426787316306808,0.3039160715,-0.1365546197,1.0133096944,-0.0654617692,-0.0497999363,0.0471413936,0.9954960633
1520426787324639808,0.3011187855,-0.1365178101,1.0118123991,-0.0658917510,-0.0504030794,0.0473374318,0.9954280357
1520426787332972808,0.2982187450,-0.1364281132,1.0103245738,-0.0669428292,-0.0509928539,0.0479681266,0.9952976667
1520426787341306808,0.2953838628,-0.1363161424,1.0089874189,-0.0671114642,-0.0513262960,0.0480126066,0.9952670256
1520426787349639808,0.2924423871,-0.1360694303,1.0076565908,-0.0683768118,-0.0516892589,0.0488257938,0.9951225422
1520426787357972808,0.2894542960,-0.1355873796,1.0064731335,-0.0685818190,-0.0518205190,0.0484742460,0.9951187946
1520426787366305808,0.2865276463,-0.1350059449,1.0054460648,-0.0691651844,-0.0521692655,0.0482528423,0.9950709564
1520426787374639808,0.2833957423,-0.1346182251,1.0043754373,-0.0707314357,-0.0519953459,0.0486149953,0.9949523256
1520426787382972808,0.2803085221,-0.1337781817,1.0034705017,-0.0707897143,-0.0518551165,0.0485290477,0.9949596951
1520426787391306808,0.2770278491,-0.1330041359,1.0025867091,-0.0719981551,-0.0517747719,0.0490064320,0.9948537623
1520426787399639808,0.2737127225,-0.1323408942,1.0019127064,-0.0737068296,-0.0514727980,0.0487098243,0.9947588689
1520426787407972808,0.2703060915,-0.1313492685,1.0012334534,-0.0742048549,-0.0510007259,0.0498075020,0.9946918006
1520426787416305808,0.2667709880,-0.1304542984,1.0009299688,-0.0761510090,-0.0505136984,0.0497539623,0.9945722364
1520426787424639808,0.2631512896,-0.1294832879,1.0005141122,-0.0762722510,-0.0495171360,0.0509445851,0.9945527870
1520426787432972808,0.2595073059,-0.1281391047,1.0006899452,-0.0784201575,-0.0491689975,0.0500320316,0.9944493373
1520426787441306808,0.2557916758,-0.1266982304,1.0011425878,-0.0792062984,-0.0483533985,0.0486744317,0.9944943996
1520426787449639808,0.2519416065,-0.1251515000,1.0014719321,-0.0795576436,-0.0466174788,0.0485374028,0.9945559374
1520426787457972808,0.2480424367,-0.1236195540,1.0022441751,-0.0804760860,-0.0449656525,0.0473418979,0.9946157220
1520426787466306808,0.2440279698,-0.1219050428,1.0031346154,-0.0813131101,-0.0436265345,0.0468961040,0.9946284025
1520426787474639808,0.2399722962,-0.1200711850,1.0043579444,-0.0818415877,-0.0414690364,0.0455406435,0.9947403296
1520426787482972808,0.2358635973,-0.1182073365,1.0056044847,-0.0820547328,-0.0396992010,0.0449882415,0.9948201106
1520426787491305808,0.2315722931,-0.1163058090,1.0072125145,-0.0834967857,-0.0380682944,0.0431305846,0.9948461411
1520426787499639808,0.2272834832,-0.1142444423,1.0090616116,-0.0839201525,-0.0360080613,0.0414444739,0.9949588851
1520426787507972808,0.2228945965,-0.1120996660,1.0110711777,-0.0839479244,-0.0339965417,0.0397425694,0.9950967337
1520426787516306808,0.2183798279,-0.1100233678,1.0132236620,-0.0846187491,-0.0318573090,0.0383257733,0.9951662747
1520426787524639808,0.2138645194,-0.1077457495,1.0158101182,-0.0852182561,-0.0295786013,0.0356904726,0.9952834497
1520426787532972808,0.2093730450,-0.1054482397,1.0185999438,-0.0853656802,-0.0274631594,0.0327211852,0.9954334732
1520426787541305808,0.2047580099,-0.1030004486,1.0214913024,-0.0853260333,-0.0253804400,0.0305806449,0.9955602069
1520426787549639808,0.2000891709,-0.1005799122,1.0247072362,-0.0854991693,-0.0232709277,0.0276671424,0.9956821206
1520426787557972808,0.1953990291,-0.0982008523,1.0281980994,-0.0860263043,-0.0208600200,0.0245010589,0.9957730829
1520426787566306808,0.1907090126,-0.0956430527,1.0318554417,-0.0856582519,-0.0183652386,0.0213855651,0.9959257199
1520426787574639808,0.1859512947,-0.0930648379,1.0357591039,-0.0858767819,-0.0165601997,0.0182402578,0.9960011200
1520426787582972808,0.1812603147,-0.0903469309,1.0398083182,-0.0851168071,-0.0143320444,0.0149205744,0.9961561615
1520426787591306808,0.1764999312,-0.0877830956,1.0440757011,-0.0853148578,-0.0124958182,0.0112672382,0.9962119648
1520426787599639808,0.1715280211,-0.0851411928,1.0486293907,-0.0853802034,-0.0106584722,0.0079263558,0.9962599012
1520426787607972808,0.1665562020,-0.0826264725,1.0534431995,-0.0865025208,-0.0090850773,0.0037649195,0.9962030921
1520426787616305808,0.1615750712,-0.0800564910,1.0582737687,-0.0872632378,-0.0077636285,0.0007990441,0.9961547144
1520426787624639808,0.1566133206,-0.0773266732,1.0634252691,-0.0876628792,-0.0063920709,-0.0032997550,0.9961242255
1520426787632972808,0.1516931685,-0.0746210742,1.0688524337,-0.0879128843,-0.0054564557,-0.0077229000,0.9960832840
1520426787641306808,0.1467580600,-0.0720511349,1.0742533969,-0.0885105916,-0.0045750576,-0.0112139020,0.9960016026
1520426787649639808,0.1419593528,-0.0696334036,1.0799776387,-0.0912282903,-0.0050559728,-0.0138339634,0.9957210742
1520426787657972808,0.1371144014,-0.0670921286,1.0859521808,-0.0920166958,-0.0042099794,-0.0181686926,0.9955827953
1520426787666305808,0.1323147460,-0.0645982817,1.0920164143,-0.0932759230,-0.0039579940,-0.0221939300,0.9953850340
1520426787674639808,0.1275256542,-0.0620815327,1.0983710899,-0.0940687496,-0.0031785058,-0.0266205805,0.9952046584
1520426787682972808,0.1228607375,-0.0597169224,1.1048702639,-0.0950730263,-0.0026452630,-0.0312386139,0.9949765179
1520426787691306808,0.1181509831,-0.0572513684,1.1116219134,-0.0957958270,-0.0016261805,-0.0355251420,0.9947655399
1520426787699639808,0.1135606911,-0.0551329133,1.1183400396,-0.0967821276,-0.0011435859,-0.0392662259,0.9945300777
1520426787707972808,0.1088489422,-0.0527745535,1.1254113724,-0.0975528619,0.0003131378,-0.0433200432,0.9942870385
1520426787716306808,0.1042915960,-0.0504887747,1.1326751428,-0.0985424755,0.0013340602,-0.0482200799,0.9939629896
1520426787724639808,0.0997123446,-0.0482206717,1.1398868118,-0.0993330967,0.0024087957,-0.0523729661,0.9936720817
1520426787732972808,0.0953474692,-0.0461364630,1.1472055046,-0.1001468710,0.0027435608,-0.0565267859,0.9933618674
1520426787741305808,0.0907630960,-0.0437996376,1.1546930344,-0.1006777519,0.0040579148,-0.0611147761,0.9930319772
1520426787749639808,0.0862520587,-0.0418657743,1.1621579161,-0.1014304538,0.0054882508,-0.0646728033,0.9927231088
1520426787757972808,0.0817402174,-0.0398630808,1.1696934905,-0.1018466062,0.0067684327,-0.0685372276,0.9924132736
1520426787766306808,0.0772176433,-0.0379072586,1.1773024182,-0.1026693172,0.0082146241,-0.0721859464,0.9920588291
1520426787774639808,0.0727883937,-0.0361129831,1.1850099083,-0.1037418805,0.0091286576,-0.0758830360,0.9916632769
1520426787782972808,0.0684702310,-0.0341029636,1.1927464639,-0.1037768724,0.0102551873,-0.0799275995,0.9913308079
1520426787791305808,0.0641037055,-0.0323437247,1.2005691611,-0.1044011638,0.0117093540,-0.0839940707,0.9909128540
1520426787799639808,0.0598692200,-0.0305498852,1.2084108156,-0.1047681585,0.0132914352,-0.0873667162,0.9905624804
1520426787807972808,0.0555146036,-0.0289097631,1.2161757136,-0.1052646870,0.0148687886,-0.0906271293,0.9901944194
1520426787816306808,0.0512694044,-0.0272743669,1.2240619509,-0.1059084746,0.0163653295,-0.0937027962,0.9898158197
1520426787824639808,0.0470076500,-0.0257059752,1.2319485159,-0.1062452556,0.0177920063,-0.0968639300,0.9894507412
1520426787832972808,0.0427798335,-0.0242444877,1.2398390177,-0.1066721955,0.0192826320,-0.0994413807,0.9891211425
1520426787841306808,0.0385105403,-0.0227957651,1.2477361962,-0.1069763274,0.0206095370,-0.1021857483,0.9887817682
1520426787849639808,0.0341906662,-0.0214182449,1.2556974326,-0.1076326937,0.0220109524,-0.1049218013,0.9883937155
1520426787857972808,0.0299229233,-0.0199722264,1.2636823849,-0.1081031176,0.0233631763,-0.1073457442,0.9880509952
1520426787866305808,0.0257931010,-0.0186698645,1.2716079271,-0.1080877222,0.0239195893,-0.1099678829,0.9877509617
1520426787874639808,0.0215710050,-0.0174198173,1.2796345108,-0.1083833375,0.0246860660,-0.1127165134,0.9873898105
1520426787882972808,0.0173909862,-0.0161455115,1.2876898080,-0.1086050314,0.0255056835,-0.1152752784,0.9870491464
1520426787891306808,0.0132655822,-0.0150541385,1.2956808580,-0.1085558035,0.0259173623,-0.1176893326,0.9867589112
1520426787899639808,0.0090767184,-0.0139133905,1.3037611820,-0.1084021169,0.0262781952,-0.1204378075,0.9864345756
1520426787907972808,0.0049606820,-0.0130076122,1.3116976057,-0.1084783068,0.0266443101,-0.1225172820,0.9861602574
1520426787916305808,0.0009103071,-0.0120197532,1.3197695116,-0.1076070793,0.0265188055,-0.1256570414,0.9858639751
1520426787924639808,-0.0031592339,-0.0112562149,1.3277402981,-0.1073857285,0.0267889424,-0.1280771137,0.9855693333
1520426787932972808,-0.0071346538,-0.0104261226,1.3358531501,-0.1065817843,0.0265121679,-0.1315519724,0.9852063270
1520426787941306808,-0.0110315118,-0.0099361536,1.3437594580,-0.1064424880,0.0260360173,-0.1327892604,0.9850680864
1520426787949639808,-0.0150938738,-0.0094031301,1.3517673508,-0.1052790760,0.0265945810,-0.1364038234,0.9846842343
1520426787957972808,-0.0190633920,-0.0089309217,1.3597485385,-0.1039437226,0.0270462396,-0.1393298951,0.9844040755
1520426787966306808,-0.0229401358,-0.0086161856,1.3676236775,-0.1025141117,0.0270434210,-0.1421920241,0.9841447752
1520426787974639808,-0.0268346572,-0.0082078534,1.3755857565,-0.1013206721,0.0277595036,-0.1454230672,0.9837762260
1520426787982972808,-0.0307412973,-0.0079615953,1.3834569323,-0.1004261555,0.0287130808,-0.1489235921,0.9833167903
1520426787991305808,-0.0345837088,-0.0077399121,1.3914212267,-0.0991389789,0.0297207113,-0.1523706549,0.9828892744
1520426787999639808,-0.0385082701,-0.0077235792,1.3992056472,-0.0984265377,0.0306685361,-0.1553410291,0.9824667029
1520426788007972808,-0.0423010498,-0.0076462719,1.4070176871,-0.0972525293,0.0315398276,-0.1583270136,0.9820792950
1520426788016306808,-0.0460591908,-0.0078068197,1.4149059197,-0.0966720111,0.0324837104,-0.1616471154,0.9815648430
1520426788024639808,-0.0498274270,-0.0078771966,1.4226856451,-0.0952578859,0.0336213743,-0.1654470810,0.9810314989
1520426788032972808,-0.0534591765,-0.0082262803,1.4305181431,-0.0940701571,0.0347753885,-0.1689850332,0.9805026958
1520426788041305808,-0.0570697757,-0.0087241125,1.4382785447,-0.0927899353,0.0359774032,-0.1726844161,0.9799366035
1520426788049639808,-0.0606722071,-0.0094952728,1.4459765301,-0.0914345884,0.0372566422,-0.1762965606,0.9793728510
1520426788057972808,-0.0641955236,-0.0102725032,1.4536999773,-0.0895194072,0.0384726278,-0.1802640565,0.9787803648
1520426788066306808,-0.0676832093,-0.0113003981,1.4613101090,-0.0882611295,0.0399001706,-0.1841186655,0.9781197608
